trial,rep,trt,formulation,root_sample,rate,strain,rel_abundance
MS01451,2,PROVEN40,F2,22,1e2,137-2253,0
MS01451,2,PROVEN40,F2,21,1e2,137-2253,0.001965821
MS01451,2,PROVEN40,F2,22,1e2,6-5687,0
MS01451,2,PROVEN40,F2,21,1e2,6-5687,0
MS01451,2,PROVEN40,F1,21,1e3,137-2253,4.50873e-4
MS01451,2,PROVEN40,F1,22,1e3,137-2253,4.56091e-4
MS01451,2,PROVEN40,F1,21,1e3,6-5687,0
MS01451,2,PROVEN40,F1,22,1e3,6-5687,0
MS01451,2,PROVEN40,F1,23,1e3,137-2253,0.001807346
MS01451,2,PROVEN40,F1,24,1e3,137-2253,0.001073184
MS01451,2,PROVEN40,F2,25,1e3,6-5687,0
MS01451,2,PROVEN40,F2,26,1e3,6-5687,0
MS01451,2,PROVEN40,F1,13,1e4,6-5687,0
MS01451,2,PROVEN40,F1,14,1e4,6-5687,3.06125e-4
MS01451,2,PROVEN40,F1,19,1e4,137-2253,0.006974051
MS01451,2,PROVEN40,F1,20,1e4,137-2253,0.004913981
MS01451,2,PROVEN40,F1,19,1e4,6-5687,1.65443e-4
MS01451,2,PROVEN40,F1,20,1e4,6-5687,2.317e-4
MS01451,2,PROVEN40,F2,13,1e4,137-2253,6.48037e-4
MS01451,2,PROVEN40,F2,14,1e4,137-2253,0.001261235
MS01451,2,PROVEN40,None,11,1e5,137-2253,0.001592916
MS01451,2,PROVEN40,None,12,1e5,137-2253,0.00104455
MS01451,2,PROVEN40,F1,15,1e5,137-2253,0.029296415
MS01451,2,PROVEN40,F1,16,1e5,137-2253,0.002961321
MS01451,2,PROVEN40,F2,17,1e5,6-5687,0
MS01451,2,PROVEN40,F2,18,1e5,6-5687,0
MS01451,2,PROVEN40,F2,23,1e5,6-5687,0
MS01451,2,PROVEN40,F2,24,1e5,6-5687,0
MS01451,3,UTC,F1,32,0,6-5687,0
MS01451,3,UTC,F1,31,0,6-5687,0
MS01451,3,UTC,F2,36,0,137-2253,0
MS01451,3,UTC,F2,35,0,137-2253,0
MS01451,3,PROVEN40,None,16,1e2,137-2253,0.004884203
MS01451,3,PROVEN40,None,15,1e2,137-2253,4.61093e-4
MS01451,3,PROVEN40,F1,34,1e2,6-5687,0
MS01451,3,PROVEN40,F1,33,1e2,6-5687,0
MS01451,3,PROVEN40,F1,36,1e2,137-2253,0
MS01451,3,PROVEN40,F1,35,1e2,137-2253,0
MS01451,3,PROVEN40,F2,40,1e2,6-5687,0
MS01451,3,PROVEN40,F2,39,1e2,6-5687,0
MS01451,3,PROVEN40,None,14,1e3,137-2253,0.002570922
MS01451,3,PROVEN40,None,13,1e3,137-2253,9.0442e-4
MS01451,3,PROVEN40,F1,27,1e3,6-5687,0
MS01451,3,PROVEN40,F1,28,1e3,6-5687,0
MS01451,3,PROVEN40,F2,28,1e3,6-5687,0
MS01451,3,PROVEN40,F2,27,1e3,6-5687,0
MS01451,3,PROVEN40,F2,31,1e3,137-2253,0.011307743
MS01451,3,PROVEN40,F2,32,1e3,137-2253,0.042479152
MS01451,3,PROVEN40,F1,25,1e4,6-5687,0.001043876
MS01451,3,PROVEN40,F1,26,1e4,6-5687,3.35008e-4
MS01451,3,PROVEN40,F2,29,1e4,137-2253,0.009327542
MS01451,3,PROVEN40,F2,30,1e4,137-2253,0.050304858
MS01451,3,PROVEN40,F2,37,1e4,137-2253,4.36248e-4
MS01451,3,PROVEN40,F2,38,1e4,137-2253,8.06087e-4
MS01451,3,PROVEN40,F2,37,1e4,6-5687,0
MS01451,3,PROVEN40,F2,38,1e4,6-5687,0
MS01451,3,PROVEN40,F1,30,1e5,137-2253,0.004304504
MS01451,3,PROVEN40,F1,29,1e5,137-2253,0.009990867
MS01451,3,PROVEN40,F1,37,1e5,137-2253,0.004110233
MS01451,3,PROVEN40,F1,38,1e5,137-2253,5.14067e-4
MS01451,3,PROVEN40,F2,34,1e5,6-5687,0
MS01451,3,PROVEN40,F2,33,1e5,6-5687,0
MS01451,3,PROVEN40,F2,41,1e5,6-5687,0
MS01451,3,PROVEN40,F2,42,1e5,6-5687,0
MS01451,4,UTC,F1,45,0,6-5687,0
MS01451,4,UTC,F1,46,0,6-5687,0
MS01451,4,UTC,F2,51,0,137-2253,0
MS01451,4,UTC,F2,52,0,137-2253,0
MS01451,4,PROVEN40,F1,41,1e2,137-2253,0.005472282
MS01451,4,PROVEN40,F1,42,1e2,137-2253,0.001392273
MS01451,4,PROVEN40,F1,43,1e2,137-2253,0.004635812
MS01451,4,PROVEN40,F1,44,1e2,137-2253,6.99251e-4
MS01451,4,PROVEN40,F1,43,1e2,6-5687,0
MS01451,4,PROVEN40,F1,44,1e2,6-5687,0
MS01451,4,PROVEN40,F2,45,1e2,6-5687,0.00216512
MS01451,4,PROVEN40,F2,46,1e2,6-5687,7.6575e-4
MS01451,4,PROVEN40,F1,47,1e3,137-2253,0.0011348
MS01451,4,PROVEN40,F1,48,1e3,137-2253,6.44431e-4
MS01451,4,PROVEN40,F1,47,1e3,6-5687,0
MS01451,4,PROVEN40,F1,48,1e3,6-5687,0
MS01451,4,PROVEN40,F2,53,1e3,137-2253,0.018922032
MS01451,4,PROVEN40,F2,54,1e3,137-2253,0.006259092
MS01451,4,PROVEN40,F2,53,1e3,6-5687,0
MS01451,4,PROVEN40,F2,54,1e3,6-5687,0
MS01451,4,PROVEN40,None,17,1e4,137-2253,0.002816108
MS01451,4,PROVEN40,None,18,1e4,137-2253,0.007016506
MS01451,4,PROVEN40,F1,39,1e4,137-2253,0.006030067
MS01451,4,PROVEN40,F1,40,1e4,137-2253,0.009545898
MS01451,4,PROVEN40,F2,43,1e4,6-5687,0
MS01451,4,PROVEN40,F2,44,1e4,6-5687,0
MS01451,4,PROVEN40,F2,47,1e4,6-5687,0
MS01451,4,PROVEN40,F2,48,1e4,6-5687,0
MS01451,4,PROVEN40,None,19,1e5,137-2253,0.002962769
MS01451,4,PROVEN40,None,20,1e5,137-2253,0.001914242
MS01451,4,PROVEN40,F1,49,1e5,6-5687,0
MS01451,4,PROVEN40,F1,50,1e5,6-5687,0
MS01451,4,PROVEN40,F2,49,1e5,137-2253,9.37348e-4
MS01451,4,PROVEN40,F2,50,1e5,137-2253,9.29968e-4
MS01451,4,PROVEN40,F2,49,1e5,6-5687,0
MS01451,4,PROVEN40,F2,50,1e5,6-5687,0
MS01451,5,UTC,F1,63,0,137-2253,0
MS01451,5,UTC,F1,64,0,137-2253,0
MS01451,5,UTC,F2,59,0,6-5687,0
MS01451,5,UTC,F2,60,0,6-5687,0
MS01451,5,PROVEN40,None,25,1e2,137-2253,0.002535092
MS01451,5,PROVEN40,None,26,1e2,137-2253,9.18961e-4
MS01451,5,PROVEN40,None,25,1e2,6-5687,6.57246e-4
MS01451,5,PROVEN40,None,26,1e2,6-5687,0
MS01451,5,PROVEN40,F1,57,1e2,137-2253,0.001224801
MS01451,5,PROVEN40,F1,58,1e2,137-2253,4.71733e-4
MS01451,5,PROVEN40,F2,57,1e2,6-5687,0
MS01451,5,PROVEN40,F2,58,1e2,6-5687,0
MS01451,5,PROVEN40,None,23,1e3,6-5687,0
MS01451,5,PROVEN40,None,24,1e3,6-5687,0
MS01451,5,PROVEN40,None,27,1e3,137-2253,0.026249858
MS01451,5,PROVEN40,None,28,1e3,137-2253,0.002462199
MS01451,5,PROVEN40,F1,55,1e3,137-2253,0.001397206
MS01451,5,PROVEN40,F1,56,1e3,137-2253,0.001029907
MS01451,5,PROVEN40,F1,59,1e3,6-5687,0
MS01451,5,PROVEN40,F1,60,1e3,6-5687,0
MS01451,5,PROVEN40,F1,61,1e4,137-2253,0.002435509
MS01451,5,PROVEN40,F1,62,1e4,137-2253,0.001840585
MS01451,5,PROVEN40,F1,61,1e4,6-5687,0
MS01451,5,PROVEN40,F1,62,1e4,6-5687,0
MS01451,5,PROVEN40,F2,55,1e4,137-2253,0.015671585
MS01451,5,PROVEN40,F2,56,1e4,137-2253,0.003475265
MS01451,5,PROVEN40,F2,55,1e4,6-5687,0.03643962
MS01451,5,PROVEN40,F2,56,1e4,6-5687,0.015307474
MS01451,5,PROVEN40,None,21,1e5,137-2253,7.83315e-4
MS01451,5,PROVEN40,None,22,1e5,137-2253,0.001320799
MS01451,5,PROVEN40,F1,51,1e5,6-5687,0
MS01451,5,PROVEN40,F1,52,1e5,6-5687,0
MS01451,5,PROVEN40,F1,53,1e5,137-2253,0.004045447
MS01451,5,PROVEN40,F1,54,1e5,137-2253,0.003553836
MS01451,5,PROVEN40,F1,53,1e5,6-5687,0
MS01451,5,PROVEN40,F1,54,1e5,6-5687,0
MS01451,6,UTC,F1,68,0,6-5687,0
MS01451,6,UTC,F1,67,0,6-5687,0
MS01451,6,UTC,F2,64,0,137-2253,0
MS01451,6,UTC,F2,63,0,137-2253,0
MS01451,6,PROVEN40,None,32,1e2,137-2253,0.053623485
MS01451,6,PROVEN40,None,31,1e2,137-2253,0.004499635
MS01451,6,PROVEN40,None,32,1e2,6-5687,0.00217358
MS01451,6,PROVEN40,None,31,1e2,6-5687,1.75661e-4
MS01451,6,PROVEN40,F2,67,1e2,137-2253,0
MS01451,6,PROVEN40,F2,68,1e2,137-2253,0.001462106
MS01451,6,PROVEN40,F2,67,1e2,6-5687,0
MS01451,6,PROVEN40,F2,68,1e2,6-5687,0
MS01451,6,PROVEN40,F1,70,1e3,137-2253,0.026443914
MS01451,6,PROVEN40,F1,69,1e3,137-2253,0.003060758
MS01451,6,PROVEN40,F2,62,1e3,137-2253,0.003725918
MS01451,6,PROVEN40,F2,61,1e3,137-2253,6.04323e-4
MS01451,6,PROVEN40,F2,62,1e3,6-5687,0
MS01451,6,PROVEN40,F2,61,1e3,6-5687,0
MS01451,6,PROVEN40,F2,66,1e3,6-5687,0
MS01451,6,PROVEN40,F2,65,1e3,6-5687,0
MS01451,6,PROVEN40,None,30,1e4,137-2253,0.00447865
MS01451,6,PROVEN40,None,29,1e4,137-2253,0.003393344
MS01451,6,PROVEN40,F1,66,1e4,6-5687,0
MS01451,6,PROVEN40,F1,65,1e4,6-5687,0
MS01451,6,PROVEN40,F2,74,1e4,137-2253,0.002063893
MS01451,6,PROVEN40,F2,73,1e4,137-2253,0.002693821
MS01451,6,PROVEN40,F2,74,1e4,6-5687,0.037266359
MS01451,6,PROVEN40,F2,73,1e4,6-5687,0.005354109
MS01451,6,PROVEN40,F2,70,1e5,137-2253,0.00660544
MS01451,6,PROVEN40,F2,69,1e5,137-2253,0.001488468
MS01451,6,PROVEN40,F2,70,1e5,6-5687,0
MS01451,6,PROVEN40,F2,69,1e5,6-5687,0
MS01451,6,PROVEN40,F2,72,1e5,137-2253,0.003728755
MS01451,6,PROVEN40,F2,71,1e5,137-2253,8.72318e-4
MS01451,6,PROVEN40,F2,72,1e5,6-5687,0
MS01451,6,PROVEN40,F2,71,1e5,6-5687,0
NE04451,1,UTC,F1,1,0,137-2253,0
NE04451,1,UTC,F1,2,0,137-2253,0
NE04451,1,UTC,F1,1,0,6-5687,0
NE04451,1,UTC,F1,2,0,6-5687,0
NE04451,1,PROVEN40,F1,5,1e2,137-2253,0
NE04451,1,PROVEN40,F1,6,1e2,137-2253,0
NE04451,1,PROVEN40,F1,5,1e2,6-5687,0
NE04451,1,PROVEN40,F1,6,1e2,6-5687,0
NE04451,1,PROVEN40,F1,9,1e2,137-2253,0
NE04451,1,PROVEN40,F1,10,1e2,137-2253,0
NE04451,1,PROVEN40,F2,7,1e2,6-5687,0
NE04451,1,PROVEN40,F2,8,1e2,6-5687,0
NE04451,1,PROVEN40,None,3,1e3,137-2253,0
NE04451,1,PROVEN40,None,4,1e3,137-2253,0
NE04451,1,PROVEN40,F1,3,1e3,6-5687,0
NE04451,1,PROVEN40,F1,4,1e3,6-5687,0
NE04451,1,PROVEN40,F1,7,1e3,6-5687,0
NE04451,1,PROVEN40,F1,8,1e3,6-5687,0
NE04451,1,PROVEN40,F2,5,1e3,137-2253,0
NE04451,1,PROVEN40,F2,6,1e3,137-2253,0
NE04451,1,PROVEN40,None,1,1e4,6-5687,0
NE04451,1,PROVEN40,None,2,1e4,6-5687,9.18985e-4
NE04451,1,PROVEN40,F2,1,1e4,137-2253,4.43693e-4
NE04451,1,PROVEN40,F2,2,1e4,137-2253,0.001893331
NE04451,1,PROVEN40,F2,3,1e4,137-2253,0
NE04451,1,PROVEN40,F2,4,1e4,137-2253,0
NE04451,1,PROVEN40,F2,3,1e4,6-5687,0
NE04451,1,PROVEN40,F2,4,1e4,6-5687,0
NE04451,1,PROVEN40,None,5,1e5,6-5687,0
NE04451,1,PROVEN40,None,6,1e5,6-5687,0
NE04451,1,PROVEN40,F1,11,1e5,137-2253,0
NE04451,1,PROVEN40,F1,12,1e5,137-2253,0
NE04451,1,PROVEN40,F1,11,1e5,6-5687,0
NE04451,1,PROVEN40,F1,12,1e5,6-5687,0
NE04451,1,PROVEN40,F1,13,1e5,137-2253,0
NE04451,1,PROVEN40,F1,14,1e5,137-2253,0
NE04451,2,UTC,F1,16,0,6-5687,0
NE04451,2,UTC,F1,15,0,6-5687,0
NE04451,2,UTC,F2,10,0,137-2253,0
NE04451,2,UTC,F2,9,0,137-2253,0
NE04451,2,PROVEN40,None,10,1e2,137-2253,0
NE04451,2,PROVEN40,None,9,1e2,137-2253,0
NE04451,2,PROVEN40,F1,24,1e2,137-2253,0
NE04451,2,PROVEN40,F1,23,1e2,137-2253,0
NE04451,2,PROVEN40,F1,28,1e2,6-5687,0
NE04451,2,PROVEN40,F1,27,1e2,6-5687,0
NE04451,2,PROVEN40,F2,18,1e2,6-5687,0
NE04451,2,PROVEN40,F2,17,1e2,6-5687,0
NE04451,2,PROVEN40,F1,26,1e3,137-2253,0
NE04451,2,PROVEN40,F1,25,1e3,137-2253,0
NE04451,2,PROVEN40,F1,26,1e3,6-5687,0
NE04451,2,PROVEN40,F1,25,1e3,6-5687,0
NE04451,2,PROVEN40,F1,30,1e3,137-2253,1.97035e-4
NE04451,2,PROVEN40,F1,29,1e3,137-2253,0
NE04451,2,PROVEN40,F1,30,1e3,6-5687,0
NE04451,2,PROVEN40,F1,29,1e3,6-5687,0
NE04451,2,PROVEN40,F1,18,1e4,137-2253,0
NE04451,2,PROVEN40,F1,17,1e4,137-2253,0
NE04451,2,PROVEN40,F1,18,1e4,6-5687,0
NE04451,2,PROVEN40,F1,17,1e4,6-5687,0
NE04451,2,PROVEN40,F1,22,1e4,137-2253,1.15734e-4
NE04451,2,PROVEN40,F1,21,1e4,137-2253,0
NE04451,2,PROVEN40,F2,14,1e4,6-5687,0
NE04451,2,PROVEN40,F2,13,1e4,6-5687,0
NE04451,2,PROVEN40,None,8,1e5,6-5687,0
NE04451,2,PROVEN40,None,7,1e5,6-5687,0
NE04451,2,PROVEN40,F1,20,1e5,137-2253,0
NE04451,2,PROVEN40,F1,19,1e5,137-2253,0
NE04451,2,PROVEN40,F2,12,1e5,6-5687,0
NE04451,2,PROVEN40,F2,11,1e5,6-5687,0
NE04451,2,PROVEN40,F2,16,1e5,137-2253,7.68738e-4
NE04451,2,PROVEN40,F2,15,1e5,137-2253,0
NE04451,3,UTC,F1,34,0,137-2253,0
NE04451,3,UTC,F1,33,0,137-2253,0
NE04451,3,UTC,F1,34,0,6-5687,0
NE04451,3,UTC,F1,33,0,6-5687,0
NE04451,3,PROVEN40,F1,32,1e2,6-5687,0
NE04451,3,PROVEN40,F1,31,1e2,6-5687,0
NE04451,3,PROVEN40,F2,20,1e2,137-2253,0
NE04451,3,PROVEN40,F2,19,1e2,137-2253,0
NE04451,3,PROVEN40,F2,22,1e2,137-2253,0
NE04451,3,PROVEN40,F2,21,1e2,137-2253,0
NE04451,3,PROVEN40,F2,22,1e2,6-5687,0
NE04451,3,PROVEN40,F2,21,1e2,6-5687,0
NE04451,3,PROVEN40,None,14,1e3,137-2253,0
NE04451,3,PROVEN40,None,13,1e3,137-2253,0
NE04451,3,PROVEN40,F1,38,1e3,137-2253,0
NE04451,3,PROVEN40,F1,37,1e3,137-2253,0
NE04451,3,PROVEN40,F1,38,1e3,6-5687,0
NE04451,3,PROVEN40,F1,37,1e3,6-5687,0
NE04451,3,PROVEN40,F2,28,1e3,6-5687,0
NE04451,3,PROVEN40,F2,27,1e3,6-5687,0
NE04451,3,PROVEN40,None,12,1e4,137-2253,0
NE04451,3,PROVEN40,None,11,1e4,137-2253,0
NE04451,3,PROVEN40,F2,24,1e4,6-5687,0
NE04451,3,PROVEN40,F2,23,1e4,6-5687,0
NE04451,3,PROVEN40,F2,26,1e4,137-2253,0
NE04451,3,PROVEN40,F2,25,1e4,137-2253,0
NE04451,3,PROVEN40,F2,26,1e4,6-5687,0
NE04451,3,PROVEN40,F2,25,1e4,6-5687,0
NE04451,3,PROVEN40,F1,36,1e5,137-2253,0
NE04451,3,PROVEN40,F1,35,1e5,137-2253,0
NE04451,3,PROVEN40,F1,36,1e5,6-5687,0
NE04451,3,PROVEN40,F1,35,1e5,6-5687,0
NE04451,3,PROVEN40,F1,40,1e5,137-2253,0
NE04451,3,PROVEN40,F1,39,1e5,137-2253,9.94347e-4
NE04451,3,PROVEN40,F1,40,1e5,6-5687,0
NE04451,3,PROVEN40,F1,39,1e5,6-5687,0.004010904
NE04451,4,UTC,F1,44,0,137-2253,0
NE04451,4,UTC,F1,43,0,137-2253,0
NE04451,4,UTC,F2,38,0,6-5687,0
NE04451,4,UTC,F2,37,0,6-5687,0
NE04451,4,PROVEN40,None,18,1e2,6-5687,0
NE04451,4,PROVEN40,None,17,1e2,6-5687,0
NE04451,4,PROVEN40,F1,42,1e2,137-2253,0
NE04451,4,PROVEN40,F1,41,1e2,137-2253,0
NE04451,4,PROVEN40,F2,36,1e2,6-5687,0
NE04451,4,PROVEN40,F2,35,1e2,6-5687,0
NE04451,4,PROVEN40,F2,40,1e2,137-2253,0
NE04451,4,PROVEN40,F2,39,1e2,137-2253,0
NE04451,4,PROVEN40,None,20,1e3,6-5687,0
NE04451,4,PROVEN40,None,19,1e3,6-5687,0
NE04451,4,PROVEN40,F2,30,1e3,137-2253,0
NE04451,4,PROVEN40,F2,29,1e3,137-2253,0
NE04451,4,PROVEN40,F2,30,1e3,6-5687,0
NE04451,4,PROVEN40,F2,29,1e3,6-5687,0
NE04451,4,PROVEN40,F2,42,1e3,137-2253,0
NE04451,4,PROVEN40,F2,41,1e3,137-2253,0
NE04451,4,PROVEN40,None,16,1e4,6-5687,0
NE04451,4,PROVEN40,None,15,1e4,6-5687,0
NE04451,4,PROVEN40,F1,46,1e4,137-2253,0
NE04451,4,PROVEN40,F1,45,1e4,137-2253,2.37114e-4
NE04451,4,PROVEN40,F1,46,1e4,6-5687,0
NE04451,4,PROVEN40,F1,45,1e4,6-5687,0
NE04451,4,PROVEN40,F2,34,1e4,137-2253,7.53131e-4
NE04451,4,PROVEN40,F2,33,1e4,137-2253,0
NE04451,4,PROVEN40,F1,48,1e5,137-2253,0
NE04451,4,PROVEN40,F1,47,1e5,137-2253,0
NE04451,4,PROVEN40,F1,48,1e5,6-5687,0
NE04451,4,PROVEN40,F1,47,1e5,6-5687,0
NE04451,4,PROVEN40,F2,32,1e5,137-2253,0
NE04451,4,PROVEN40,F2,31,1e5,137-2253,0
NE04451,4,PROVEN40,F2,32,1e5,6-5687,0
NE04451,4,PROVEN40,F2,31,1e5,6-5687,0
NE04451,5,UTC,F2,48,0,137-2253,0
NE04451,5,UTC,F2,47,0,137-2253,0
NE04451,5,UTC,F2,48,0,6-5687,0
NE04451,5,UTC,F2,47,0,6-5687,0
NE04451,5,PROVEN40,F1,55,1e2,137-2253,0
NE04451,5,PROVEN40,F1,56,1e2,137-2253,0
NE04451,5,PROVEN40,F1,55,1e2,6-5687,0
NE04451,5,PROVEN40,F1,56,1e2,6-5687,0
NE04451,5,PROVEN40,F1,58,1e2,137-2253,0
NE04451,5,PROVEN40,F1,57,1e2,137-2253,0
NE04451,5,PROVEN40,F2,54,1e2,6-5687,0
NE04451,5,PROVEN40,F2,53,1e2,6-5687,0
NE04451,5,PROVEN40,None,22,1e3,6-5687,0
NE04451,5,PROVEN40,None,21,1e3,6-5687,0
NE04451,5,PROVEN40,F2,46,1e3,137-2253,0
NE04451,5,PROVEN40,F2,45,1e3,137-2253,4.69e-5
NE04451,5,PROVEN40,F2,46,1e3,6-5687,2.08044e-4
NE04451,5,PROVEN40,F2,45,1e3,6-5687,1.50219e-4
NE04451,5,PROVEN40,F2,50,1e3,137-2253,0
NE04451,5,PROVEN40,F2,49,1e3,137-2253,0
NE04451,5,PROVEN40,None,24,1e4,6-5687,0
NE04451,5,PROVEN40,None,23,1e4,6-5687,0
NE04451,5,PROVEN40,F1,52,1e4,137-2253,0
NE04451,5,PROVEN40,F1,51,1e4,137-2253,0
NE04451,5,PROVEN40,F2,44,1e4,137-2253,0.0012074709999999999
NE04451,5,PROVEN40,F2,43,1e4,137-2253,0
NE04451,5,PROVEN40,F2,44,1e4,6-5687,0
NE04451,5,PROVEN40,F2,43,1e4,6-5687,0
NE04451,5,PROVEN40,F1,50,1e5,137-2253,0
NE04451,5,PROVEN40,F1,49,1e5,137-2253,0
NE04451,5,PROVEN40,F1,50,1e5,6-5687,0
NE04451,5,PROVEN40,F1,49,1e5,6-5687,0
NE04451,5,PROVEN40,F1,54,1e5,6-5687,0
NE04451,5,PROVEN40,F1,53,1e5,6-5687,0
NE04451,5,PROVEN40,F2,52,1e5,137-2253,0
NE04451,5,PROVEN40,F2,51,1e5,137-2253,0
NE04451,6,UTC,F2,60,0,137-2253,0
NE04451,6,UTC,F2,59,0,137-2253,0
NE04451,6,UTC,F2,60,0,6-5687,0
NE04451,6,UTC,F2,59,0,6-5687,0
NE04451,6,PROVEN40,None,27,1e2,137-2253,0
NE04451,6,PROVEN40,None,28,1e2,137-2253,0
NE04451,6,PROVEN40,F1,66,1e2,137-2253,0
NE04451,6,PROVEN40,F1,65,1e2,137-2253,0
NE04451,6,PROVEN40,F1,67,1e2,6-5687,0
NE04451,6,PROVEN40,F1,68,1e2,6-5687,0
NE04451,6,PROVEN40,F2,62,1e2,6-5687,0
NE04451,6,PROVEN40,F2,61,1e2,6-5687,0
NE04451,6,PROVEN40,None,30,1e3,137-2253,0
NE04451,6,PROVEN40,None,29,1e3,137-2253,0
NE04451,6,PROVEN40,F1,64,1e3,137-2253,9.18366e-4
NE04451,6,PROVEN40,F1,63,1e3,137-2253,0.002224859
NE04451,6,PROVEN40,F1,64,1e3,6-5687,0.019920186
NE04451,6,PROVEN40,F1,63,1e3,6-5687,0.036472076
NE04451,6,PROVEN40,F1,72,1e3,6-5687,0
NE04451,6,PROVEN40,F1,71,1e3,6-5687,0
NE04451,6,PROVEN40,F1,60,1e4,6-5687,0
NE04451,6,PROVEN40,F1,59,1e4,6-5687,0
NE04451,6,PROVEN40,F1,62,1e4,137-2253,0
NE04451,6,PROVEN40,F1,61,1e4,137-2253,0
NE04451,6,PROVEN40,F1,62,1e4,6-5687,0
NE04451,6,PROVEN40,F1,61,1e4,6-5687,0
NE04451,6,PROVEN40,F2,56,1e4,137-2253,0
NE04451,6,PROVEN40,F2,55,1e4,137-2253,0
NE04451,6,PROVEN40,None,26,1e5,6-5687,0
NE04451,6,PROVEN40,None,25,1e5,6-5687,0
NE04451,6,PROVEN40,F1,70,1e5,137-2253,0
NE04451,6,PROVEN40,F1,69,1e5,137-2253,0
NE04451,6,PROVEN40,F1,70,1e5,6-5687,0
NE04451,6,PROVEN40,F1,69,1e5,6-5687,0
NE04451,6,PROVEN40,F2,58,1e5,137-2253,8.15753e-4
NE04451,6,PROVEN40,F2,57,1e5,137-2253,8.27439e-4
